slug,project_id,title,downloads,categories,game_versions,highest_game_version
fyxes-default-plus,TEqt41Vf,Fyxe's Default+,142,"['fabric', 'lightweight', 'optimization']",['1.20.1'],1.20.1
geamng,3mjmZMJz,geamng,142,"['adventure', 'challenging', 'fabric', 'multiplayer', 'technology']",['1.19.2'],1.19.2
bilowgllcraft,NA4G7qhP,BilowgllCraft,142,"['adventure', 'fabric', 'technology']",['1.20.1'],1.20.1
wgame,dyyGa5Kl,WGame,141,"['fabric', 'multiplayer', 'optimization']","['1.21.1', '1.21.8', '1.21.9', '1.21.10', '1.21.11']",1.21.11
smp-optimization,N5xWjXwu,SMP Optimization,141,"['combat', 'fabric', 'optimization']","['1.21.4', '1.21.5', '1.21.6', '1.21.7', '1.21.8', '1.21.9', '1.21.10', '1.21.11', '26.1']",26.1
create-funsies,NeK7j3Yn,Funsies,141,"['adventure', 'lightweight', 'multiplayer', 'neoforge', 'technology']",['1.21.1'],1.21.1
creative-conquest,BDma4O3o,Creative Conquest,141,"['adventure', 'challenging', 'fabric', 'multiplayer']",['1.20.1'],1.20.1
triton,fHI1KQKy,Triton,141,"['fabric', 'optimization']",['1.21.8'],1.21.8
aetherdream,zToTy9jd,AetherDream: Creator’s Edition!,141,"['adventure', 'fabric', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
m4sub-pack,FzDiim0O,M4SUB PACK,141,"['fabric', 'kitchen-sink', 'multiplayer', 'optimization']","['1.21.4', '1.21.6']",1.21.6
server-boost,ObCKSWMC,Server Boostium,141,"['fabric', 'multiplayer', 'optimization']",['1.21.6'],1.21.6
coas,6Ae1sGCB,C.O.A.S.,141,"['adventure', 'combat', 'kitchen-sink', 'multiplayer', 'neoforge', 'technology']",['1.20.1'],1.20.1
vanilla-legacy,PTystIOz,Vanilla Legacy,141,['fabric'],['1.20.1'],1.20.1
soultame-smp,o9ilHtLe,SoulTame SMP,141,"['adventure', 'combat', 'fabric', 'magic', 'multiplayer', 'optimization', 'quests', 'technology']",['1.20.1'],1.20.1
rabbits-the-worlds-hell,dnousyeq,Rabbit's The World's Hell,141,"['adventure', 'challenging', 'combat', 'fabric', 'optimization']",['1.21.1'],1.21.1
blizz606-minecraft-overhauled,jakY1yJa,Minecraft Overhauled,141,"['adventure', 'forge', 'multiplayer', 'technology']",['1.21'],1.21
vhs-vanilla+,ZvLah989,VH's vanilla+,141,"['adventure', 'fabric', 'lightweight', 'optimization']",['1.21.1'],1.21.1
landfall-230-the-great-dominion,8aK09GSq,Landfall-230: The Great Dominion,141,"['adventure', 'forge', 'multiplayer', 'technology']",['1.20.1'],1.20.1
technotales,Db7fDhr7,TechnoTales,141,"['adventure', 'fabric', 'magic', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
the-little-things,BW4PP89E,The Little Things,141,"['adventure', 'fabric']",['1.20.4'],1.20.4
blexs-earth,Hu5ezErJ,Blexs Earth,141,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.20.6'],1.20.6
earthworks,ccNWNamx,EarthWorks,140,"['adventure', 'challenging', 'combat', 'fabric', 'multiplayer', 'neoforge', 'technology']","['1.20.1', '1.21.1']",1.21.1
best-survival-pack-fabric,ccRZnT1P,Best Survival Pack,140,"['adventure', 'fabric', 'forge', 'lightweight', 'multiplayer', 'neoforge', 'quilt']",['1.21.11'],1.21.11
loons-vanilla-enhanced,g5FgGn2w,Loons' Vanilla Enhanced,140,"['adventure', 'fabric', 'optimization']","['1.21.5', '1.21.11']",1.21.11
petersmp,tWOAabzy,PeterSMP,140,"['adventure', 'fabric', 'multiplayer', 'neoforge', 'optimization']","['1.21.7', '1.21.11']",1.21.11
murder-mystery-roleplay,LRXdPdws,Murder Mystery Roleplay,140,['forge'],['1.20.1'],1.20.1
simple-improved,3pzQMf9f,Simple Improved,140,"['fabric', 'lightweight', 'multiplayer', 'optimization']","['1.21.1', '1.21.8', '1.21.9', '1.21.11']",1.21.11
yoglabs-2,EFmJk2ik,YogLabs 2,140,"['forge', 'technology']",['1.20.1'],1.20.1
chirp-client,xCldgyyo,Chirp Client,140,"['combat', 'fabric', 'multiplayer', 'optimization']",['1.21.4'],1.21.4
bsmp-reforged,DO8KhIcr,BSMP Reforged,140,"['adventure', 'combat', 'magic', 'multiplayer', 'neoforge', 'optimization', 'technology']",['1.20.1'],1.20.1
cosmer-wax-and-wayne,R6Nbfleg,cosmer wax and Wayne,140,['forge'],['1.20.1'],1.20.1
unified-synthesis,1FZK3ylx,Unified Synthesis,140,"['adventure', 'magic', 'multiplayer', 'neoforge', 'technology']",['1.21.1'],1.21.1
la-vega-cove,La9NM1Bh,La Vega Cove,140,['fabric'],"['1.21.1', '1.21.8']",1.21.8
advanced-vanilla-(av),5fxlfQxE,Advanced vanilla (AV),140,"['adventure', 'fabric', 'multiplayer', 'optimization']",['1.21'],1.21
aloha-to-adventure,oUtFmMnj,Aloha to Adventure,140,"['adventure', 'combat', 'fabric', 'magic', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
tco,yk8Jvi4O,The Chill Out,140,"['adventure', 'challenging', 'combat', 'fabric', 'lightweight', 'multiplayer', 'optimization', 'quests', 'technology']",['1.21.4'],1.21.4
functional-optimized-smoot,OFqWA46d,Functional & Optimized & Smoot,140,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21.4'],1.21.4
salmon+modpack,RFBxFvHl,Salmon modpack,140,"['fabric', 'forge', 'multiplayer', 'optimization']","['1.19.2', '1.20.1']",1.20.1
0756s-bundle,GTVhYyAy,0756's Bundle,140,"['fabric', 'lightweight', 'multiplayer', 'optimization']","['1.21.3', '1.21.4']",1.21.4
vanilla-ish-mc,PqPqKJbG,Vanilla-Ish,140,"['adventure', 'fabric', 'lightweight', 'optimization']",['1.20.1'],1.20.1
culinary-adventures,h2C2UKi3,Culinary Adventures,140,"['adventure', 'kitchen-sink', 'magic', 'multiplayer', 'neoforge']",['1.21.1'],1.21.1
astro_ranked-modpack,3QrfcS9u,Astro_Ranked Modpack,140,"['adventure', 'challenging', 'fabric', 'optimization']",['1.21'],1.21
foxmcfd,3byC0Ruj,FoxbridgeMC: Fabric's Desires,140,"['adventure', 'fabric', 'multiplayer']",['1.20.1'],1.20.1
iexl,zcQDjtfQ,Infinite Evolution - XLite Edition,140,"['adventure', 'forge', 'lightweight', 'multiplayer', 'technology']",['1.20.1'],1.20.1
explorasive,nurwU4WF,Explorasive,140,"['adventure', 'fabric', 'multiplayer', 'optimization']",['1.21'],1.21
chocolate-vanilla-expanded,Tk5Kixoe,Chocolate - Vanilla Expanded,140,"['adventure', 'fabric', 'lightweight', 'optimization']",['1.20.6'],1.20.6
cadmium-48,T75m6Evo,Cadmium,123,"['fabric', 'lightweight', 'optimization']","['1.21.1', '1.21.4']",1.21.4
pmw-plus,yeATQUKA,PMW Plus+,123,"['adventure', 'multiplayer', 'neoforge']",['1.21.1'],1.21.1
la-bouloumbele,7t2m0ypx,La Bouloumbele,123,"['adventure', 'fabric', 'forge', 'multiplayer']","['1.20.1', '1.21.1']",1.21.1
germanminerde,xJtrxpPk,Performant Multiplayer Modpack,123,"['fabric', 'lightweight', 'multiplayer', 'optimization']","['1.21', '1.21.1', '1.21.2', '1.21.3', '1.21.4', '1.21.5', '1.21.6', '1.21.7', '1.21.8', '1.21.9', '1.21.10', '1.21.11']",1.21.11
supreme-technology,NMxFDeHJ,Supreme Technology,123,"['adventure', 'combat', 'forge', 'magic', 'multiplayer', 'technology']",['1.20.1'],1.20.1
who-optimized,feNtgWhk,Who Optimized,123,"['combat', 'fabric', 'multiplayer', 'optimization']","['1.21.5', '1.21.10']",1.21.10
ultrafps+,4HdUnLn2,UltraFPS+,123,"['fabric', 'optimization']",['1.21.10'],1.21.10
seamless-vanilla,OthnRjG2,Seamless Vanilla,123,"['adventure', 'fabric', 'lightweight', 'multiplayer', 'neoforge', 'optimization']","['1.21.1', '1.21.8']",1.21.8
lebron-visuals,YN9CI1hu,Lebron's Visuals,123,"['adventure', 'fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21.1'],1.21.1
actives-mod-folder,kzdsn67a,Active's Mod Folder,123,"['combat', 'fabric', 'optimization', 'technology']",['1.21.1'],1.21.1
vanilla-crowned,mf9AnyB3,Vanilla Crowned,123,"['fabric', 'lightweight', 'optimization']",['1.21.8'],1.21.8
east-industry-modpack,VMQeC0V6,East Industry - Modpack,123,"['adventure', 'fabric', 'multiplayer']",['1.20.1'],1.20.1
create-cmy,47xkyJuJ,Create - CMY,123,"['adventure', 'fabric', 'magic', 'multiplayer', 'quests', 'technology']",['1.20.1'],1.20.1
quality-of-life-plus-(qol+),fDu4ReNl,Quality Of Life plus (QoL+),123,"['adventure', 'challenging', 'fabric', 'optimization']",['1.21.1'],1.21.1
ya0mp,PP9ve0n2,YetAnother0ptimisationModpack,123,"['fabric', 'lightweight', 'multiplayer', 'optimization', 'quilt']","['1.19.4', '1.20.6', '1.21.1', '1.21.4', '1.21.5']",1.21.5
exploration-additions,CWEzFFPa,Exploration Additions,123,"['adventure', 'fabric', 'kitchen-sink', 'lightweight', 'multiplayer', 'optimization']",['1.21.4'],1.21.4
ragos-mac-adventure,8hQ8p5Ix,Rago's Mac Adventure,123,"['adventure', 'fabric', 'lightweight', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
worldboundrefabricated,sQVoMuvn,WorldBound:Refabricated,123,"['adventure', 'fabric', 'kitchen-sink', 'multiplayer']",['1.20.1'],1.20.1
butifilica,iCvKRozy,~butifilica~,123,"['adventure', 'fabric', 'magic', 'optimization', 'quests']",['1.21'],1.21
vex-legacy,isy7X8nA,Vex Legacy,123,"['adventure', 'combat', 'fabric', 'multiplayer', 'optimization']",['1.21'],1.21
mccobblemon,HhACv1ME,McCobblemon,123,['fabric'],['1.20.1'],1.20.1
cakes-pies-muffins,H1zNKvP2,"Cakes, Pies & Muffins",123,"['adventure', 'challenging', 'fabric', 'multiplayer']",['1.20.1'],1.20.1
the-engineer-modpack,BAP8lDgg,The Engineer Modpack,123,"['adventure', 'forge', 'multiplayer']",['1.19.2'],1.19.2
shields-awesome-adventures,5UTAFJH9,Shields Awesome Adventures,123,"['adventure', 'fabric', 'kitchen-sink', 'multiplayer', 'optimization']",['1.20.1'],1.20.1
beta-evolved,uBOSxTAZ,Beta Evolved,123,"['adventure', 'challenging', 'fabric', 'lightweight', 'multiplayer', 'quilt']",['1.20.1'],1.20.1
cwnn,gSjx1axr,CWNN,122,"['lightweight', 'neoforge', 'technology']",['1.21.1'],1.21.1
cassetus-building-pack,yUJLMIPw,Cassetu's Building Pack,122,"['fabric', 'optimization', 'technology']","['1.21.1', '1.21.6', '1.21.11']",1.21.11
the-lost-realms,E6FzErXG,The Lost Realms,122,"['adventure', 'challenging', 'combat', 'magic', 'multiplayer', 'neoforge', 'technology']",['1.21.1'],1.21.1
ariviumsurvival,q0E46bCf,Arivium Survival,122,['neoforge'],['1.21.1'],1.21.1
horitsushikis-advanced-visual-enhancer,zbM1qCJX,Horitsushiki's Advanced Visual Enhancer,122,"['fabric', 'optimization']","['1.21', '1.21.4', '1.21.5', '1.21.8', '1.21.10']",1.21.10
kh-survival-modpack,CkPtBpyu,KH Survival ModPack,122,"['adventure', 'challenging', 'combat', 'fabric', 'lightweight', 'multiplayer', 'optimization']","['1.20.2', '1.21.1']",1.21.1
amberfield-xi,CA2SrCKg,Amberfield XI,122,"['adventure', 'combat', 'forge', 'magic', 'multiplayer', 'optimization', 'quests']",['1.20.1'],1.20.1
funpack-absturz,Yt2vfDXH,Funpack Absturz,122,"['adventure', 'fabric', 'multiplayer', 'optimization']",['1.21.1'],1.21.1
freezeover,kmh50ZmQ,Freezeover,122,"['adventure', 'challenging', 'forge', 'multiplayer', 'technology']",['1.20.1'],1.20.1
cubex,FaNtNYC5,CubeX,122,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21.7'],1.21.7
cslmcclient,zGqYQFE9,CSLmcClient,122,"['adventure', 'combat', 'fabric', 'multiplayer', 'optimization', 'technology']",['1.21.1'],1.21.1
seratonin,VvN7ymmz,Seratonin,122,"['adventure', 'fabric', 'lightweight', 'multiplayer']",['1.20.1'],1.20.1
mage-cozy-cabins,z9TzxZmw,Mage - Cozy Cabins,122,"['adventure', 'fabric', 'kitchen-sink', 'multiplayer']",['1.21.1'],1.21.1
universal-movie-theater,hpbZTrJY,Universal Movie Theater,122,"['forge', 'lightweight', 'multiplayer', 'technology']",['1.20.1'],1.20.1
im-zeroing-it,YtYxEe0K,I'm Zeroing it,122,"['adventure', 'kitchen-sink', 'multiplayer', 'neoforge', 'optimization', 'technology']",['1.21.1'],1.21.1
meekocraft,bC5RKVhX,MeekoCraft,122,"['adventure', 'fabric', 'kitchen-sink', 'lightweight', 'multiplayer', 'optimization']",['1.20.1'],1.20.1
novium-10-year-special,wnjp3fec,10 Year Special - Modpack,122,"['adventure', 'forge', 'multiplayer']",['1.20.1'],1.20.1
impeccably-enhanced,rJYQSR9g,Impeccably Enhanced,122,"['fabric', 'lightweight', 'optimization', 'technology']","['1.16.5', '1.18.2', '1.19.2', '1.21.1', '1.21.4']",1.21.4
alabamas-create,GLJQmSUM,Alabama's Create Modpack,122,"['adventure', 'challenging', 'fabric', 'multiplayer', 'technology']","['1.19.2', '1.20.1']",1.20.1
enhanced-interactions,wd79Pmq4,Enhanced Interactions,122,"['fabric', 'lightweight', 'multiplayer', 'optimization', 'technology']",['1.21'],1.21
sbtv,osRITABH,Simply (better than) Vanilla.,122,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21'],1.21
all-u-need,YvxLe1U5,ALL U NEED,122,"['combat', 'fabric', 'lightweight', 'multiplayer', 'optimization', 'technology']",['1.20.4'],1.20.4
lunchboxs-vanilla+-modpack,FDWFyy1l,Lunchbox's Vanilla+ Modpack,122,"['adventure', 'combat', 'fabric', 'lightweight', 'multiplayer', 'optimization']",['1.20.4'],1.20.4
harmoniously-optimized,NALHQMmw,Harmoniously Optimized,122,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.20.6'],1.20.6
lets-create-sb,yimeJJJ1,Let's Create!,121,"['adventure', 'neoforge', 'technology']",['1.21.1'],1.21.1
core_enhancements,LAuEgvlx,Core Enhancements,121,"['adventure', 'fabric', 'lightweight', 'multiplayer', 'optimization']","['1.21.11', '26.1']",26.1
island-basics,1VCTI43J,Island Basics,121,"['fabric', 'lightweight', 'multiplayer', 'optimization']","['1.21.8', '1.21.11']",1.21.11
cosmic-inventors,kCLeY9lr,Cosmic Inventors,121,"['forge', 'multiplayer', 'technology']",['1.20.1'],1.20.1
performance-optimization-patch,pZHW28Sb,Performance Optimization Patch,121,"['fabric', 'lightweight', 'optimization', 'technology']","['1.21.7', '1.21.8', '1.21.9', '1.21.10', '1.21.11']",1.21.11
pvpoptimizations,9EjRM1eK,PvPoptimizations,121,"['combat', 'fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21.11'],1.21.11
bettertogether1,oiDmsQKM,BetterTogether,121,['fabric'],['1.21.10'],1.21.10
duck-survival+,mUinwG0V,Duck Survival+,121,"['adventure', 'fabric', 'lightweight', 'multiplayer', 'optimization']","['1.21.1', '1.21.5']",1.21.5
peacefull-farmer,E568Joww,Peacefull farmer,121,"['adventure', 'fabric', 'kitchen-sink', 'lightweight']",['1.20.1'],1.20.1
brampack,EQ3xZtd9,BramPack,121,"['adventure', 'fabric', 'multiplayer', 'optimization']","['1.21.7', '1.21.8']",1.21.8
cogborn_chronicles,J45L3IPk,Cogborn Chronicles,121,"['adventure', 'combat', 'fabric', 'magic', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
scsmp-create,wj69hNaP,SangriaCraftSMP Create,121,"['adventure', 'forge', 'lightweight', 'magic', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
sparky-optimize,pNUfVWF7,Sparky optimize,121,"['adventure', 'challenging', 'combat', 'fabric', 'lightweight', 'multiplayer', 'optimization', 'technology']",['1.21'],1.21
greatly-optimizing,jePTb4Bx,Greatly Optimizing,121,"['combat', 'fabric', 'lightweight', 'multiplayer', 'optimization']",['1.20.1'],1.20.1
echoesrpg,Qx988Qfq,EchoesRPG,121,"['adventure', 'challenging', 'combat', 'fabric', 'magic']",['1.20.1'],1.20.1
extra-mc,xQGL5gGY,Extra Mc,121,"['adventure', 'fabric', 'kitchen-sink', 'multiplayer', 'optimization']",['1.21.1'],1.21.1
luminaria,MxCZRksO,Luminaria,121,"['adventure', 'fabric', 'multiplayer', 'optimization']",['1.21'],1.21
better-20,dIq4ZRAi,Better 20,121,"['fabric', 'optimization', 'technology']",['1.20.1'],1.20.1
kickcraft-2,4o7FOPWl,KickCraft 2,121,"['fabric', 'multiplayer', 'optimization']",['1.20.4'],1.20.4
boogas-variety-pack,Crro9bg0,Booga's Variety Pack,121,"['adventure', 'forge']",['1.19.4'],1.19.4
kryeit-amethyst,7RtE6lTO,kryeit Amethyst,120,"['adventure', 'challenging', 'fabric', 'multiplayer', 'optimization', 'quests', 'technology']",['1.20.1'],1.20.1
beefix,ru6OCQhD,Angels PvP Pack,120,"['combat', 'fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21.11'],1.21.11
jurodedu,bpR2nFes,Jurodedu,120,"['adventure', 'fabric', 'kitchen-sink', 'magic', 'multiplayer', 'neoforge']","['1.20.1', '1.21.1']",1.21.1
vanilla-craft-plus,w790RG4p,VanillaCraft+,120,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.20.1'],1.20.1
-ov3rn,coMFimiE,сборка OV3RN,120,"['fabric', 'multiplayer', 'optimization']",['1.21.11'],1.21.11
rat-smp,r32DmT8Z,Rat SMP,120,"['adventure', 'challenging', 'combat', 'kitchen-sink', 'magic', 'multiplayer', 'quilt']",['1.19.2'],1.19.2
bountiful-terrain,jdULDYQF,bountiful Terrain,120,"['adventure', 'challenging', 'fabric', 'lightweight', 'multiplayer']",['1.21.11'],1.21.11
the-ducky-smp,xn1gAYSK,The Ducky SMP,120,['fabric'],['1.21.11'],1.21.11
adventuretech,Ot7gswtK,Adventure Tech,120,"['adventure', 'combat', 'forge', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
bulldogs-pack,wrwhYXHP,Bulldog's Pack,120,"['adventure', 'fabric', 'lightweight', 'optimization']","['1.21.5', '1.21.9', '1.21.10', '1.21.11']",1.21.11
void-attack-b,tSuJHVBa,Void-Attack-B,120,"['adventure', 'fabric', 'lightweight', 'multiplayer', 'optimization']",['1.21.10'],1.21.10
spection,Y7sUdQ8W,Spection,120,"['adventure', 'challenging', 'combat', 'forge', 'kitchen-sink', 'multiplayer']",['1.20.1'],1.20.1
clientoptimizer,5hHYCJOE,ClientOptimizer,120,"['fabric', 'multiplayer', 'optimization', 'technology']",['1.21.4'],1.21.4
true-in-town,14Gryis1,True in Town,120,"['adventure', 'challenging', 'fabric', 'magic', 'multiplayer', 'quests']",['1.21.7'],1.21.7
mekagon,j7Dgzrq5,Mekagon,120,['forge'],['1.20.1'],1.20.1
kodopium,94zQDD4z,Kodopium,120,"['fabric', 'lightweight', 'optimization']",['1.21'],1.21
re-new,7Vbs6UON,Re-New,120,"['adventure', 'fabric', 'lightweight', 'optimization']",['1.20.1'],1.20.1
fpc0,TTZt6Bcq,FCP/Spinoff,120,"['adventure', 'combat', 'magic', 'neoforge', 'technology']",['1.20.1'],1.20.1
smetana,WYZar9ix,Smetana,120,"['adventure', 'fabric', 'multiplayer']",['1.21.4'],1.21.4
xaramodpack,ABhHMmPi,xara modpack,120,"['fabric', 'multiplayer']",['1.21.5'],1.21.5
aquarius,iLAeOH4D,Aquarius,120,"['fabric', 'lightweight', 'optimization']",['1.21.5'],1.21.5
create-not-much-more,v4sOkg52,Create & Not Much More,120,"['lightweight', 'neoforge', 'technology']",['1.21.1'],1.21.1
bewised,n9e8UKrf,Bewised,120,"['adventure', 'combat', 'fabric', 'multiplayer', 'optimization']",['1.21.4'],1.21.4
arctic-taskforce,lmfGPyrO,Arctic Taskforce,120,"['adventure', 'fabric', 'kitchen-sink', 'multiplayer', 'technology']",['1.20.1'],1.20.1
kai-optimized,4pEaTB0O,Kai Optimized,120,"['fabric', 'lightweight', 'optimization', 'quilt']","['1.20.6', '1.21.4']",1.21.4
orang-pack,khz5CfrC,orang's create modpack,120,"['forge', 'neoforge', 'technology']",['1.20.1'],1.20.1
cherryst-modpack,TzqChPa3,CherryST Modpack,120,"['fabric', 'lightweight', 'multiplayer', 'optimization']",['1.20.4'],1.20.4
wevis-modpack,clxwUORS,Wevi's Modpack,120,"['adventure', 'combat', 'fabric', 'optimization']",['1.20.4'],1.20.4
cruzmodpack,2PMZo2yB,Cruz's Optimized Modpack,120,"['fabric', 'optimization']",['1.20.1'],1.20.1
skeletal,F7upVlIF,Skeletal,120,"['adventure', 'challenging', 'combat', 'fabric', 'magic', 'multiplayer', 'technology']",['1.19.2'],1.19.2
aqurusmc,n8oLTuM1,AQur Us Krub MC,120,"['adventure', 'combat', 'fabric', 'multiplayer']",['1.20.1'],1.20.1
mpv+m,GJkjh34D,Mineplus,106,"['adventure', 'challenging', 'combat', 'forge', 'magic', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
darklands-essentials,CIblbrKj,Darklands Vanilla,106,"['adventure', 'challenging', 'combat', 'fabric', 'multiplayer', 'optimization']",['1.21.10'],1.21.10
simply-handheld,dgnYMgcX,Simply Handheld,106,"['fabric', 'lightweight', 'optimization', 'technology']",['1.21.10'],1.21.10
iut-aix,8LPfrLiQ,IUT AIX,106,"['adventure', 'combat', 'fabric', 'technology']",['1.21.1'],1.21.1
windmillmc,qCizvTNu,WindmillMC,106,"['adventure', 'multiplayer', 'neoforge', 'optimization', 'technology']",['1.21.1'],1.21.1
more-vanilla-plus,7KlqiHhF,More Vanilla Plus,106,"['adventure', 'fabric', 'kitchen-sink', 'lightweight', 'multiplayer', 'optimization']",['1.21.5'],1.21.5
vividvanilla,RlZIZt2d,Vivid Vanilla,106,"['adventure', 'challenging', 'combat', 'fabric', 'kitchen-sink', 'optimization']",['1.21.6'],1.21.6
explorers-and-chambers-1.21.6,vpcfg7rY,Explorers And Chambers,106,"['adventure', 'challenging', 'combat', 'fabric', 'magic', 'multiplayer', 'neoforge', 'optimization', 'quests']",['1.21.6'],1.21.6
servium,rJuuLx9K,Servium,106,"['fabric', 'multiplayer', 'optimization']","['1.21.1', '1.21.4', '1.21.5', '1.21.6', '1.21.7']",1.21.7
mch,pcntyoIJ,MC Horizon,106,"['adventure', 'combat', 'fabric', 'lightweight', 'optimization']",['1.21'],1.21
rodbobezs-family-friendly-modpack,DwNLQkaP,[DISCONTINUED]rodbobez's Family Friendly Modpack,106,"['adventure', 'combat', 'fabric', 'kitchen-sink', 'magic', 'multiplayer', 'optimization', 'technology']",['1.20.1'],1.20.1
flowery,uEiP2gXp,Flowery,106,"['adventure', 'fabric', 'multiplayer', 'optimization', 'technology']",['1.21.5'],1.21.5
ag-world-pack,fZC7icDO,AG WORLD PACK,106,"['adventure', 'combat', 'fabric', 'multiplayer', 'optimization']",['1.21.4'],1.21.4
betterblocked,JNGanPxz,BetterBlocked,106,"['fabric', 'multiplayer', 'optimization', 'technology']",['1.21.1'],1.21.1
craftys-enhanced-expedition,TfwplubA,Crafty's enhanced expeditions,106,"['adventure', 'challenging', 'combat', 'fabric', 'multiplayer', 'optimization']",['1.21'],1.21
boar-smp-fabric,Lf5eHmlT,Boar SMP Fabric,106,"['fabric', 'lightweight', 'multiplayer']",['1.21'],1.21
